"url" "rubrique" "titre" "resume" "mots-clefs" "mots-clefs_nb" "auteurs" "auteurs_nb" "infos_vol" "Auteurs_sexes" "Auteurs_nb_H" "Auteurs_nb_F" "Auteurs_nb_M" "Auteurs_nb_NA" "Annee" "Volume" "Numero" "Periode" "rubrique_net1"
"4092" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0660" "La conjoncture démographique" "Neumann Brigitte, Mezoff Richard and Richmond Anthony H. — Immigrant integration and urban renewal in Toronto" "" "" 0 "Y. C." 1 "Vol. 29, 1974/3, pages 660 à 660" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4093" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0661" "La conjoncture démographique" "Packard Vance — Une société d'étrangers" "" "" 0 "Daniel Courgeau" 1 "Vol. 29, 1974/3, pages 660 à 661" "HommeS" "1" "0" "0" "0" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4094" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0662" "La conjoncture démographique" "Vincienne Monique — Du village à la ville. Le système de mobilité des agriculteurs" "" "" 0 "Daniel Courgeau" 1 "Vol. 29, 1974/3, pages 662 à 662" "HommeS" "1" "0" "0" "0" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4095" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0663" "La conjoncture démographique" "Perricone Rosa Anna — L'inserimento délia donna nelle attivita economiche in Italia" "" "" 0 "Jean Daric" 1 "Vol. 29, 1974/3, pages 663 à 663" "Homme" "1" "0" "0" "0" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4096" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0664" "La conjoncture démographique" "Schoonbroodt Joseph — Les femmes et le travail. Mille travailleuses parlent. Sur une enquête d'Etienne Rohaery et du Service féminin de la C.S.C." "" "" 0 "Hélène Bergues" 1 "Vol. 29, 1974/3, pages 663 à 664" "Femme" "0" "1" "0" "0" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4097" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0665" "La conjoncture démographique" "Painchaud Albert — Ces normaux inadaptés. Des enfants que l'école n'intéresse plus" "" "" 0 "Hélène Bergues" 1 "Vol. 29, 1974/3, pages 665 à 665" "Femme" "0" "1" "0" "0" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4098" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0666" "La conjoncture démographique" "Pré-adaptation et adaptation génétique" "" "" 0 "A. L." 1 "Vol. 29, 1974/3, pages 665 à 666" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4099" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0667" "La conjoncture démographique" "Eisenmann Charles — Les sciences sociales dans l'enseignement supérieur" "" "" 0 "A. W." 1 "Vol. 29, 1974/3, pages 667 à 667" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4100" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0668" "La conjoncture démographique" "Fohlen Claude — Les Noirs aux Etats-Unis" "" "" 0 "Hélène Bergues" 1 "Vol. 29, 1974/3, pages 667 à 668" "Femme" "0" "1" "0" "0" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4101" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0669" "La conjoncture démographique" "Reading in the social sciences. Volume 2" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/3, pages 669 à 669" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4102" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0670" "La conjoncture démographique" "Wolff Jacques — Sociologie économique. 2 - Sociologie de la décision économique" "" "" 0 "A. W." 1 "Vol. 29, 1974/3, pages 669 à 670" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4103" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0671" "La conjoncture démographique" "Mann Michael — Workers on the move : the sociology of relocation" "" "" 0 "Jean Daric" 1 "Vol. 29, 1974/3, pages 671 à 671" "Homme" "1" "0" "0" "0" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4104" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0672" "La conjoncture démographique" "Problèmes (les) de l'environnement" "" "" 0 "A. W." 1 "Vol. 29, 1974/3, pages 672 à 672" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4105" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0673" "La conjoncture démographique" "Darbel Alain, Schnapper Dominique — 2. Le système administratif" "" "" 0 "A. W." 1 "Vol. 29, 1974/3, pages 672 à 673" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4106" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0680" "La conjoncture démographique" "II. — Notes" "" "" 0 "" 0 "Vol. 29, 1974/3, pages 673 à 680" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4107" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0698" "La conjoncture démographique" "III. — Ouvrages reçus" "" "" 0 "" 0 "Vol. 29, 1974/3, pages 681 à 698" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4108" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0703" "La conjoncture démographique" "IV. — Revue des revues" "" "" 0 "" 0 "Vol. 29, 1974/3, pages 699 à 703" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" "la conjoncture démographique"
"4109" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0710" "" "Législation" "" "" 0 "" 0 "Vol. 29, 1974/3, pages 705 à 710" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" ""
"4110" "http://www.revue-population.fr/article/?article=POPU_P1974_29N3_0713" "" "Informations" "" "" 0 "" 0 "Vol. 29, 1974/3, pages 711 à 713" "NA" "0" "0" "0" "1" 1974 29 3 "(1970,1980]" ""
"4111" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0009" "" "Avant-Propos" "" "" 0 "Gérard Calot" 1 "Vol. 29, 1974/2, pages 7 à 9" "HommeS" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4112" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0029" "" "Evolution générale de la population française" "" "" 0 "Roland Pressat" 1 "Vol. 29, 1974/2, pages 11 à 29" "Homme" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4113" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0050" "" "La nuptialité" "" "" 0 "Elisabeth Millet; Dominique Maison" 2 "Vol. 29, 1974/2, pages 31 à 50" "MixteS" "1" "1" "0" "0" 1974 29 2 "(1970,1980]" ""
"4114" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0080" "" "Natalité, fécondité" "" "" 0 "Chantal Blayo" 1 "Vol. 29, 1974/2, pages 51 à 80" "Femme" "0" "1" "0" "0" 1974 29 2 "(1970,1980]" ""
"4115" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0114" "" "La mortalité" "" "" 0 "Alain Monnier" 1 "Vol. 29, 1974/2, pages 81 à 114" "Homme" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4116" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0123" "" "Les migrations internationales" "" "" 0 "Yves Tugault" 1 "Vol. 29, 1974/2, pages 115 à 123" "Homme" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4117" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0146" "" "Composition de la population" "" "" 0 "Alain Monnier" 1 "Vol. 29, 1974/2, pages 125 à 146" "Homme" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4118" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0160" "" "Les étrangers en France" "" "" 0 "Odile Rabut" 1 "Vol. 29, 1974/2, pages 147 à 160" "Femme" "0" "1" "0" "0" 1974 29 2 "(1970,1980]" ""
"4119" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0174" "" "Niveau d'instruction et enseignement" "" "" 0 "Elisabeth Millet; Dominique Maison" 2 "Vol. 29, 1974/2, pages 161 à 174" "MixteS" "1" "1" "0" "0" 1974 29 2 "(1970,1980]" ""
"4120" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0205" "" "La population active" "" "" 0 "Alfred Nizard" 1 "Vol. 29, 1974/2, pages 175 à 205" "Homme" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4121" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0238" "" "Croissance urbaine et peuplement" "" "" 0 "Yves Tugault" 1 "Vol. 29, 1974/2, pages 207 à 238" "Homme" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4122" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0247" "" "La place méconnue du Canada dans l'immigration européenne en Amérique du Nord à la fin du XIXe siècle" "" "" 0 "Jean-Claude Lasserre" 1 "Vol. 29, 1974/2, pages 225 à 247" "Homme" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4123" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0262" "" "Ruptures d'union par décès ou divorce" "" "" 0 "Dominique Maison" 1 "Vol. 29, 1974/2, pages 249 à 262" "Homme" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4124" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0274" "" "Les descendants des grands dignitaires du ler Empire au XIXe siècle" "" "" 0 "Jacques Houdaille" 1 "Vol. 29, 1974/2, pages 263 à 274" "HommeS" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4125" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0284" "" "Les perpectives de population" "" "" 0 "Alfred Nizard" 1 "Vol. 29, 1974/2, pages 239 à 284" "Homme" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4126" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0290" "" "La natalité en Bulgarie. Résultats, perspectives, politique" "" "" 0 "Vladimir St. Kassabov" 1 "Vol. 29, 1974/2, pages 275 à 290" "Homme" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4127" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0312" "" "Etude de la clientèle et du champ d'attraction d'un service hospitalier" "" "" 0 "Henri Leridon" 1 "Vol. 29, 1974/2, pages 291 à 312" "HommeS" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4128" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0326" "" "La polygamie en Algérie" "" "" 0 "Dominique Tabutin" 1 "Vol. 29, 1974/2, pages 313 à 326" "HommeS" "1" "0" "0" "0" 1974 29 2 "(1970,1980]" ""
"4129" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0343" "" "L'enregistrement des avortements en Angleterre, au Pays de Galles et au Danemark" "" "" 0 "Chantal Blayo" 1 "Vol. 29, 1974/2, pages 327 à 343" "Femme" "0" "1" "0" "0" 1974 29 2 "(1970,1980]" ""
"4130" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0347" "Notes et documents" "L'isolement des personnes âgées dans six pays industriels" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/2, pages 345 à 347" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4131" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0349" "Notes et documents" "Les morts violentes chez les jeunes en Allemagne fédérale" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/2, pages 347 à 349" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4132" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0350" "Notes et documents" "La délinquance juvénile en Allemagne fédérale" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/2, pages 349 à 350" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4133" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0352" "Notes et documents" "Tendances démographiques en Espagne depuis 1960" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/2, pages 350 à 352" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4134" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0354" "Notes et documents" "Les différences régionales de la fécondité en Yougoslavie" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/2, pages 352 à 354" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4135" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0356" "" "Les départements et territoires d'outre-mer" "" "" 0 "Elisabeth Millet; Dominique Maison" 2 "Vol. 29, 1974/2, pages 327 à 356" "MixteS" "1" "1" "0" "0" 1974 29 2 "(1970,1980]" ""
"4136" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0357" "Notes et documents" "La population comme laboratoire : études épidémiologiques au Canada français" "" "" 0 "A. S." 1 "Vol. 29, 1974/2, pages 355 à 357" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4137" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0359" "Notes et documents" "L'extension du divorce aux Etats-Unis et dans divers pays" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/2, pages 357 à 359" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4138" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0362" "Notes et documents" "La population du Pérou depuis le XVIe siècle" "" "" 0 "J. Hd." 1 "Vol. 29, 1974/2, pages 359 à 362" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4139" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0363" "Notes et documents" "Feichtinger Gustav — Bevölkerungsstatistik" "" "" 0 "A. W." 1 "Vol. 29, 1974/2, pages 363 à 363" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4140" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0364" "Notes et documents" "Culture and population : a collection of current studies" "" "" 0 "Hélène Bergues" 1 "Vol. 29, 1974/2, pages 364 à 364" "Femme" "0" "1" "0" "0" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4141" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0365" "Notes et documents" "Santini Antonio — Nuptialité, natalité et cycles courts de l'économie. L'expérience italienne entre 1863 et 1965" "" "" 0 "Hélène Bergues" 1 "Vol. 29, 1974/2, pages 365 à 365" "Femme" "0" "1" "0" "0" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4142" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0366" "Notes et documents" "Problèmes éthiques de l'avortement" "" "" 0 "L. " 1 "Vol. 29, 1974/2, pages 366 à 366" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4143" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0367" "Notes et documents" "Vellay Pierre — Le vécu de l'avortement" "" "" 0 "N. D." 1 "Vol. 29, 1974/2, pages 366 à 367" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4144" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0368" "Notes et documents" "Mauco Georges — La paternité, sa fonction éducative dans la famille et à l'école" "" "" 0 "N. D." 1 "Vol. 29, 1974/2, pages 368 à 368" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4145" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0369" "Notes et documents" "Michel Andrée — Sociologie de la famille et du mariage" "" "" 0 "J. He." 1 "Vol. 29, 1974/2, pages 368 à 369" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4146" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0370" "Notes et documents" "Enseignement supérieur court. Recherche d'une identité" "" "" 0 "A. W." 1 "Vol. 29, 1974/2, pages 370 à 370" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4147" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0371" "Notes et documents" "Husen Torsten — Origine sociale et éducation. Perspectives des recherches sur l'égalité devant l'éducation" "" "" 0 "Hélène Bergues" 1 "Vol. 29, 1974/2, pages 370 à 371" "Femme" "0" "1" "0" "0" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4148" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0372" "Notes et documents" "Paillat Paul — Sociologie de la vieillesse" "" "" 0 "A. W." 1 "Vol. 29, 1974/2, pages 372 à 372" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4149" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0373" "Notes et documents" "Stavenhagen Rodolfo — Sept thèses erronées sur l'Amérique latine ou comment décoloniser les sciences humaines" "" "" 0 "A. W." 1 "Vol. 29, 1974/2, pages 373 à 373" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4150" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0374" "Notes et documents" "Ta Ngoc Chau — Croissance démographique et coûts de l'enseignement dans les pays en voie de développement" "" "" 0 "A. W." 1 "Vol. 29, 1974/2, pages 374 à 374" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4151" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0375" "Notes et documents" "Turnham David — Le problème de l'emploi dans les pays en voie de développement" "" "" 0 "A. W." 1 "Vol. 29, 1974/2, pages 374 à 375" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4152" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0376" "Notes et documents" "Buchanan Keith — L'espace chinois. Ses transformations des origines à Mao Zedong" "" "" 0 "M-Th L." 1 "Vol. 29, 1974/2, pages 375 à 376" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4153" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0377" "Notes et documents" "Risques pour la santé du fait de l'environnement. Par 100 spécialistes de 15 pays" "" "" 0 "A. W." 1 "Vol. 29, 1974/2, pages 377 à 377" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4154" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0378" "Notes et documents" "Le Vert Paul — L'étalement des activités. Travail-transports-loisirs" "" "" 0 "P. L." 1 "Vol. 29, 1974/2, pages 378 à 378" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4155" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0379" "Notes et documents" "Politique de main-d'œuvre au Japon" "" "" 0 "A. W." 1 "Vol. 29, 1974/2, pages 378 à 379" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4156" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0380" "Notes et documents" "Holleb Doris B. — Social and economic information for urban planning" "" "" 0 "Y. T." 1 "Vol. 29, 1974/2, pages 380 à 380" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4157" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0381" "Notes et documents" "Lecacheux Monique, Maison Dominique — La population de Paris" "" "" 0 "Hélène Bergues" 1 "Vol. 29, 1974/2, pages 380 à 381" "Femme" "0" "1" "0" "0" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4158" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0382" "Notes et documents" "Kumar Joginder — Population and land in world agriculture" "" "" 0 "P. L." 1 "Vol. 29, 1974/2, pages 382 à 382" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
"4159" "http://www.revue-population.fr/article/?article=POPU_P1974_29N2_0383" "Notes et documents" "Baretje René, Defert Pierre P. — Aspects économiques du tourisme" "" "" 0 "F E" 1 "Vol. 29, 1974/2, pages 382 à 383" "NA" "0" "0" "0" "1" 1974 29 2 "(1970,1980]" "notes de recherche et documents"
